35	4
0	0	0.00512820512821	0.0205128205128	0.133333333333	1.0	
0	1	0.0142180094787	0.0284360189573	0.14691943128	1.0	
0	2	0.00549450549451	0.021978021978	0.131868131868	1.0	
0	3	0.0164835164835	0.0494505494505	0.175824175824	1.0	
0	4	0.0251572327044	0.0566037735849	0.201257861635	1.0	
0	5	0.0129032258065	0.122580645161	0.258064516129	1.0	
0	6	0.0110497237569	0.165745856354	0.359116022099	1.0	
0	7	0.0171428571429	0.228571428571	0.405714285714	1.0	
0	8	0.0116959064327	0.263157894737	0.561403508772	1.0	
0	9	0.0127388535032	0.363057324841	0.573248407643	1.0	
0	10	0.0357142857143	0.492857142857	0.678571428571	1.0	
0	11	0.0	0.525925925926	0.703703703704	1.0	
0	12	0.0299401197605	0.712574850299	0.874251497006	1.0	
0	13	0.0123456790123	0.722222222222	0.851851851852	1.0	
0	14	0.0110497237569	0.845303867403	0.939226519337	1.0	
0	15	0.0	0.869281045752	0.941176470588	1.0	
0	16	0.0225988700565	0.920903954802	0.960451977401	1.0	
0	17	0.00537634408602	0.935483870968	0.962365591398	1.0	
0	18	0.0248447204969	0.925465838509	0.95652173913	1.0	
0	19	0.00546448087432	0.879781420765	0.939890710383	1.0	
0	20	0.0284090909091	0.869318181818	0.926136363636	1.0	
0	21	0.0253164556962	0.784810126582	0.905063291139	1.0	
0	22	0.0120481927711	0.765060240964	0.89156626506	1.0	
0	23	0.027027027027	0.628378378378	0.763513513514	1.0	
0	24	0.0175438596491	0.561403508772	0.760233918129	1.0	
0	25	0.0186335403727	0.459627329193	0.633540372671	1.0	
0	26	0.0172413793103	0.304597701149	0.540229885057	1.0	
0	27	0.046357615894	0.324503311258	0.46357615894	1.0	
0	28	0.0172413793103	0.120689655172	0.350574712644	1.0	
0	29	0.00584795321637	0.134502923977	0.333333333333	1.0	
0	30	0.0217391304348	0.0923913043478	0.271739130435	1.0	
0	31	0.00588235294118	0.0529411764706	0.152941176471	1.0	
0	32	0.0103626943005	0.0466321243523	0.155440414508	1.0	
0	33	0.0	0.0154639175258	0.0927835051546	1.0	
0	34	0.0	0.0154639175258	0.0927835051546	1.0	
1	0	0.00529100529101	0.015873015873	0.121693121693	1.0	
1	1	0.0059880239521	0.0179640718563	0.11377245509	1.0	
1	2	0.00512820512821	0.0205128205128	0.0974358974359	1.0	
1	3	0.00558659217877	0.0335195530726	0.201117318436	1.0	
1	4	0.0	0.0496894409938	0.285714285714	1.0	
1	5	0.0124223602484	0.111801242236	0.310559006211	1.0	
1	6	0.013698630137	0.164383561644	0.417808219178	1.0	
1	7	0.032967032967	0.247252747253	0.461538461538	1.0	
1	8	0.026455026455	0.328042328042	0.566137566138	1.0	
1	9	0.03125	0.40625	0.61875	1.0	
1	10	0.0254777070064	0.464968152866	0.668789808917	1.0	
1	11	0.05	0.625	0.79375	1.0	
1	12	0.0363636363636	0.709090909091	0.860606060606	1.0	
1	13	0.0285714285714	0.811428571429	0.902857142857	1.0	
1	14	0.0176470588235	0.811764705882	0.935294117647	1.0	
1	15	0.025641025641	0.878205128205	0.929487179487	1.0	
1	16	0.0188679245283	0.899371069182	0.962264150943	1.0	
1	17	0.0128205128205	0.916666666667	0.961538461538	1.0	
1	18	0.00574712643678	0.936781609195	0.971264367816	1.0	
1	19	0.027027027027	0.875675675676	0.940540540541	1.0	
1	20	0.0131578947368	0.828947368421	0.914473684211	1.0	
1	21	0.0188679245283	0.786163522013	0.874213836478	1.0	
1	22	0.0192307692308	0.692307692308	0.865384615385	1.0	
1	23	0.0180722891566	0.55421686747	0.777108433735	1.0	
1	24	0.0196078431373	0.457516339869	0.686274509804	1.0	
1	25	0.041095890411	0.472602739726	0.671232876712	1.0	
1	26	0.0253164556962	0.322784810127	0.525316455696	1.0	
1	27	0.030303030303	0.218181818182	0.442424242424	1.0	
1	28	0.0331125827815	0.198675496689	0.397350993377	1.0	
1	29	0.0197368421053	0.0921052631579	0.296052631579	1.0	
1	30	0.0062893081761	0.0691823899371	0.22641509434	1.0	
1	31	0.0059880239521	0.0538922155689	0.209580838323	1.0	
1	32	0.0106382978723	0.0372340425532	0.164893617021	1.0	
1	33	0.0140186915888	0.0420560747664	0.177570093458	1.0	
1	34	0.00578034682081	0.028901734104	0.109826589595	1.0	
2	0	0.0153846153846	0.025641025641	0.14358974359	1.0	
2	1	0.00529100529101	0.031746031746	0.201058201058	1.0	
2	2	0.0103092783505	0.0309278350515	0.139175257732	1.0	
